# Fresnel Simulation Metadata
# ---------------------------
# Layer 0: Air (Espesor Infinito)
# Layer 1: AlN (cubico) | Input: 100.00 nm | Optimized: 80.66 nm
# Layer 2: SiC | Input: 1480.00 nm | Optimized: 1488.88 nm
# Layer 3: Si (Espesor Infinito)
# 
# Wavelength(nm)	Response
5.870000000000000000e+02	2.007384457223690077e+01
5.880000000000000000e+02	2.135078072227111790e+01
5.890000000000000000e+02	2.260837188239964135e+01
5.900000000000000000e+02	2.381159642683416422e+01
5.910000000000000000e+02	2.493051238950948445e+01
5.920000000000000000e+02	2.594042727842037976e+01
5.930000000000000000e+02	2.682180961364930027e+01
5.940000000000000000e+02	2.756004518918208390e+01
5.950000000000000000e+02	2.814498707718299997e+01
5.960000000000000000e+02	2.857044012379467546e+01
5.970000000000000000e+02	2.883367745946472027e+01
5.980000000000000000e+02	2.893509505835489648e+01
5.990000000000000000e+02	2.887765607745845386e+01
6.000000000000000000e+02	2.866648775163871221e+01
6.010000000000000000e+02	2.830862970558885650e+01
6.020000000000000000e+02	2.781286597603920896e+01
6.030000000000000000e+02	2.718955007650954059e+01
6.040000000000000000e+02	2.645041643028750755e+01
6.050000000000000000e+02	2.560880203299491598e+01
6.060000000000000000e+02	2.467974996203593463e+01
6.070000000000000000e+02	2.368006456181967678e+01
6.080000000000000000e+02	2.262833517650221538e+01
6.090000000000000000e+02	2.154496821705812337e+01
6.100000000000000000e+02	2.045208299443590860e+01
6.110000000000000000e+02	1.937304604814192999e+01
6.120000000000000000e+02	1.833204445130692051e+01
6.130000000000000000e+02	1.735354880358680063e+01
6.140000000000000000e+02	1.646164349076266831e+01
6.150000000000000000e+02	1.567929296726180866e+01
6.160000000000000000e+02	1.502754694004321045e+01
6.170000000000000000e+02	1.452452221439724234e+01
6.180000000000000000e+02	1.418447029632693379e+01
6.190000000000000000e+02	1.401698169070102473e+01
6.200000000000000000e+02	1.402639637311000165e+01
6.210000000000000000e+02	1.421148610139654345e+01
6.220000000000000000e+02	1.456557564426389106e+01
6.230000000000000000e+02	1.507706338606104879e+01
6.240000000000000000e+02	1.573005571678915437e+01
6.250000000000000000e+02	1.650517450290914212e+01
6.260000000000000000e+02	1.738048441759607954e+01
6.270000000000000000e+02	1.833241820803372946e+01
6.280000000000000000e+02	1.933637200852417948e+01
6.290000000000000000e+02	2.036762483173970395e+01
6.300000000000000000e+02	2.140227479279541711e+01
6.310000000000000000e+02	2.241792233329140771e+01
6.320000000000000000e+02	2.339418421223179934e+01
6.330000000000000000e+02	2.431304454823460759e+01
6.340000000000000000e+02	2.515925297146545958e+01
6.350000000000000000e+02	2.592042161184796356e+01
6.360000000000000000e+02	2.658666417852460739e+01
6.370000000000000000e+02	2.715040742224588755e+01
6.380000000000000000e+02	2.760618739096754126e+01
6.390000000000000000e+02	2.795043394424770611e+01
6.400000000000000000e+02	2.818124599803222807e+01
6.410000000000000000e+02	2.829815275241238126e+01
6.420000000000000000e+02	2.830203789986398633e+01
6.430000000000000000e+02	2.819503906950801309e+01
6.440000000000000000e+02	2.798044206353812768e+01
6.450000000000000000e+02	2.766260199625445537e+01
6.460000000000000000e+02	2.724688940018381800e+01
6.470000000000000000e+02	2.673966471064353101e+01
6.480000000000000000e+02	2.614827232741430052e+01
6.490000000000000000e+02	2.548102279761069866e+01
6.500000000000000000e+02	2.474718860100129092e+01
6.510000000000000000e+02	2.395699907462439882e+01
6.520000000000000000e+02	2.312162466703313868e+01
6.530000000000000000e+02	2.225314075451862550e+01
6.540000000000000000e+02	2.136441130078877393e+01
6.550000000000000000e+02	2.046899662169643364e+01
6.560000000000000000e+02	1.958111069087723877e+01
6.570000000000000000e+02	1.871544694520581942e+01
6.580000000000000000e+02	1.788695291089879902e+01
6.590000000000000000e+02	1.711055326922200948e+01
6.600000000000000000e+02	1.640082543434123608e+01
6.610000000000000000e+02	1.577165442079069813e+01
6.620000000000000000e+02	1.523579480201895109e+01
6.630000000000000000e+02	1.480441661665751596e+01
6.640000000000000000e+02	1.448671830119702264e+01
6.650000000000000000e+02	1.428958669658339176e+01
6.660000000000000000e+02	1.421732642698014182e+01
6.670000000000000000e+02	1.427147969907638902e+01
6.680000000000000000e+02	1.445076091071618762e+01
6.690000000000000000e+02	1.475111474302638470e+01
6.700000000000000000e+02	1.516586456227688906e+01
6.710000000000000000e+02	1.568595757674037117e+01
6.720000000000000000e+02	1.630029428685147863e+01
6.730000000000000000e+02	1.699612043489730695e+01
6.740000000000000000e+02	1.775945661431362055e+01
6.750000000000000000e+02	1.857552702861155680e+01
6.760000000000000000e+02	1.942916749862853010e+01
